user_id,product_id,action,timestamp
user_116,P074,add_to_cart,2023-01-02 17:21:36
user_116,P006,view,2023-01-02 17:27:58
user_116,P038,view,2023-01-02 17:32:04
user_116,P072,view,2023-01-02 17:36:34
user_116,P085,view,2023-01-02 17:37:48
user_116,P088,view,2023-01-02 17:38:31
user_117,P074,view,2023-01-16 17:26:00
user_117,P042,view,2023-01-16 17:29:04
user_117,P075,click,2023-01-16 17:29:33
user_117,P052,view,2023-01-16 17:30:34
user_117,P093,click,2023-01-16 17:36:21
user_117,P033,click,2023-01-16 17:44:00
user_117,P047,view,2023-01-16 17:52:54
user_117,P084,view,2023-01-16 17:56:44
user_117,P088,view,2023-01-16 18:03:30
user_117,P044,view,2023-01-16 18:12:36
user_117,P052,add_to_cart,2023-01-16 18:18:23
user_117,P058,view,2023-01-16 18:21:41
user_117,P047,view,2023-01-16 18:24:26
user_117,P019,view,2023-01-16 18:25:12
user_117,P058,click,2023-01-16 18:29:51
user_117,P080,view,2023-01-16 18:35:05
user_117,P053,view,2023-01-16 18:44:15
user_117,P057,view,2023-01-16 18:53:09
user_117,P030,view,2023-01-16 19:00:03
user_118,P058,view,2023-01-26 15:58:00
user_118,P002,view,2023-01-26 16:07:52
user_118,P077,click,2023-01-26 16:17:50
user_118,P007,add_to_cart,2023-01-26 16:22:12
user_118,P076,view,2023-01-26 16:23:44
user_118,P060,click,2023-01-26 16:28:02
user_118,P005,view,2023-01-26 16:34:43
user_118,P053,view,2023-01-26 16:37:36
user_118,P007,click,2023-01-26 16:43:42
user_118,P099,view,2023-01-26 16:50:42
user_119,P061,view,2023-01-11 19:25:00
user_119,P085,view,2023-01-11 19:28:45
user_119,P091,click,2023-01-11 19:32:46
user_119,P023,add_to_cart,2023-01-11 19:40:31
user_119,P068,click,2023-01-11 19:43:44
user_119,P044,view,2023-01-11 19:50:37
user_119,P097,view,2023-01-11 19:56:38
user_119,P069,add_to_cart,2023-01-11 20:05:26
user_119,P056,view,2023-01-11 20:10:14
user_119,P098,click,2023-01-11 20:18:20
user_119,P058,view,2023-01-11 20:24:29
user_120,P071,click,2023-01-05 04:32:00
user_120,P051,view,2023-01-05 04:35:24
user_120,P015,click,2023-01-05 04:41:45
user_120,P083,view,2023-01-05 04:45:30
user_120,P012,add_to_cart,2023-01-05 04:54:16
user_120,P087,view,2023-01-05 04:59:01
user_120,P067,view,2023-01-05 05:06:05
user_120,P018,click,2023-01-05 05:11:18
user_120,P063,view,2023-01-05 05:19:52
user_120,P078,view,2023-01-05 05:23:42
user_120,P045,view,2023-01-05 05:30:51
user_120,P042,add_to_cart,2023-01-05 05:31:23
user_120,P098,view,2023-01-05 05:32:36
user_121,P046,click,2023-01-17 07:34:00
user_121,P049,view,2023-01-17 07:35:34
user_121,P004,click,2023-01-17 07:38:08
user_121,P087,view,2023-01-17 07:41:31
user_121,P095,view,2023-01-17 07:49:27
user_121,P040,view,2023-01-17 07:55:38
user_121,P090,view,2023-01-17 08:02:02
user_121,P077,click,2023-01-17 08:08:13
user_121,P080,view,2023-01-17 08:15:49
user_121,P067,view,2023-01-17 08:22:53
user_121,P049,view,2023-01-17 08:24:51
user_121,P056,click,2023-01-17 08:32:44
user_121,P031,view,2023-01-17 08:33:32
user_121,P053,view,2023-01-17 08:37:42
user_121,P028,view,2023-01-17 08:40:17
user_121,P037,click,2023-01-17 08:42:46
user_121,P045,view,2023-01-17 08:49:44
user_121,P036,view,2023-01-17 08:50:50
user_121,P044,view,2023-01-17 08:51:13
user_121,P068,view,2023-01-17 08:58:25
user_121,P055,add_to_cart,2023-01-17 09:03:54
user_121,P041,view,2023-01-17 09:04:40
user_121,P010,view,2023-01-17 09:12:17
user_121,P051,view,2023-01-17 09:19:45
user_122,P030,view,2023-01-07 21:20:00
user_122,P069,view,2023-01-07 21:22:29
user_122,P095,view,2023-01-07 21:32:07
user_122,P038,view,2023-01-07 21:37:07
user_122,P100,view,2023-01-07 21:39:38
user_122,P093,click,2023-01-07 21:47:08
user_122,P010,view,2023-01-07 21:53:30
user_122,P058,view,2023-01-07 21:54:45
user_122,P080,add_to_cart,2023-01-07 21:56:21
user_122,P020,view,2023-01-07 22:02:37
user_122,P028,view,2023-01-07 22:03:06
user_122,P047,view,2023-01-07 22:12:00
user_122,P097,add_to_cart,2023-01-07 22:12:23
user_122,P042,view,2023-01-07 22:18:54
user_122,P067,click,2023-01-07 22:28:10
user_122,P055,view,2023-01-07 22:32:11
user_122,P098,view,2023-01-07 22:34:04
user_122,P087,view,2023-01-07 22:40:16
user_122,P077,view,2023-01-07 22:46:33
user_122,P081,view,2023-01-07 22:49:58
user_122,P083,view,2023-01-07 22:54:37
user_122,P063,view,2023-01-07 22:56:39
user_122,P020,click,2023-01-07 23:01:58
user_122,P047,view,2023-01-07 23:06:45
user_123,P039,click,2023-01-20 00:04:00
user_123,P039,view,2023-01-20 00:05:25
user_123,P004,add_to_cart,2023-01-20 00:12:38
user_123,P068,view,2023-01-20 00:16:06
user_123,P051,view,2023-01-20 00:19:26
user_123,P042,add_to_cart,2023-01-20 00:21:56
user_123,P017,click,2023-01-20 00:25:30
user_123,P081,click,2023-01-20 00:30:13
user_123,P009,click,2023-01-20 00:35:05
user_123,P086,click,2023-01-20 00:42:08
user_123,P076,click,2023-01-20 00:48:17
user_124,P059,view,2023-01-01 17:46:00
user_124,P086,view,2023-01-01 17:47:47
user_124,P092,click,2023-01-01 17:48:18
user_124,P044,view,2023-01-01 17:49:44
user_124,P034,view,2023-01-01 17:57:47
user_124,P038,view,2023-01-01 18:04:33
user_124,P073,view,2023-01-01 18:11:10
user_124,P051,add_to_cart,2023-01-01 18:15:29
user_124,P014,view,2023-01-01 18:22:02
user_124,P039,add_to_cart,2023-01-01 18:22:10
user_124,P028,view,2023-01-01 18:29:03
user_124,P078,view,2023-01-01 18:33:02
user_124,P048,click,2023-01-01 18:37:45
user_124,P068,click,2023-01-01 18:43:00
user_124,P001,click,2023-01-01 18:46:41
user_124,P012,add_to_cart,2023-01-01 18:52:36
user_124,P042,view,2023-01-01 18:55:38
user_124,P074,view,2023-01-01 19:03:12
user_124,P017,view,2023-01-01 19:05:04
user_124,P041,click,2023-01-01 19:10:26
user_125,P045,click,2023-01-23 09:05:00
user_125,P044,view,2023-01-23 09:12:02
user_125,P050,view,2023-01-23 09:17:32
user_125,P067,add_to_cart,2023-01-23 09:24:32
user_125,P051,view,2023-01-23 09:25:50
user_125,P093,view,2023-01-23 09:31:26
user_125,P013,view,2023-01-23 09:40:09
user_125,P010,view,2023-01-23 09:40:17
user_125,P052,view,2023-01-23 09:49:10
user_125,P096,click,2023-01-23 09:54:39
user_125,P024,click,2023-01-23 09:59:20
user_125,P059,view,2023-01-23 10:01:56
user_125,P040,click,2023-01-23 10:07:24
user_125,P056,view,2023-01-23 10:15:27
user_126,P013,view,2023-01-04 21:13:00
user_126,P099,view,2023-01-04 21:20:04
user_126,P052,view,2023-01-04 21:29:57
user_126,P043,click,2023-01-04 21:35:49
user_126,P055,click,2023-01-04 21:44:47
user_126,P058,add_to_cart,2023-01-04 21:52:15
user_126,P084,click,2023-01-04 22:02:00
user_126,P041,view,2023-01-04 22:02:17
user_126,P012,view,2023-01-04 22:10:34
user_126,P057,click,2023-01-04 22:16:31
user_126,P045,view,2023-01-04 22:22:11
user_126,P090,view,2023-01-04 22:30:52
user_126,P056,view,2023-01-04 22:32:53
user_126,P034,view,2023-01-04 22:34:53
user_126,P075,view,2023-01-04 22:44:00
user_126,P070,view,2023-01-04 22:45:10
user_126,P020,view,2023-01-04 22:52:10
user_126,P025,view,2023-01-04 22:59:58
user_126,P017,view,2023-01-04 23:09:13
user_126,P023,view,2023-01-04 23:14:43
user_127,P089,view,2023-01-03 05:19:00
user_127,P093,view,2023-01-03 05:25:13
user_127,P052,view,2023-01-03 05:26:06
user_127,P005,view,2023-01-03 05:30:09
user_127,P037,view,2023-01-03 05:32:59
user_127,P064,view,2023-01-03 05:41:02
user_127,P082,view,2023-01-03 05:46:06
user_127,P054,view,2023-01-03 05:46:26
user_127,P094,view,2023-01-03 05:55:04
user_127,P059,add_to_cart,2023-01-03 06:02:52
user_127,P053,view,2023-01-03 06:04:28
user_127,P091,view,2023-01-03 06:07:41
user_127,P027,view,2023-01-03 06:15:58
user_128,P038,view,2023-01-16 04:58:00
user_128,P015,view,2023-01-16 05:07:29
user_128,P095,view,2023-01-16 05:16:53
user_128,P093,click,2023-01-16 05:26:33
user_128,P039,add_to_cart,2023-01-16 05:29:36
user_128,P064,view,2023-01-16 05:29:43
user_128,P097,add_to_cart,2023-01-16 05:38:30
user_128,P027,view,2023-01-16 05:41:57
user_128,P095,view,2023-01-16 05:51:12
user_128,P091,view,2023-01-16 05:52:22
user_128,P082,click,2023-01-16 05:54:17
user_128,P099,view,2023-01-16 06:01:48
user_128,P001,add_to_cart,2023-01-16 06:08:44
user_128,P084,view,2023-01-16 06:16:54
user_128,P002,click,2023-01-16 06:17:49
user_128,P064,click,2023-01-16 06:26:05
user_128,P034,view,2023-01-16 06:30:27
user_129,P085,view,2023-01-18 19:35:00
user_129,P074,view,2023-01-18 19:41:31
user_129,P061,click,2023-01-18 19:45:13
user_129,P026,view,2023-01-18 19:51:03
user_129,P016,view,2023-01-18 19:55:38
user_129,P003,click,2023-01-18 20:02:43
user_129,P080,view,2023-01-18 20:11:32
user_129,P066,view,2023-01-18 20:14:05
user_129,P058,view,2023-01-18 20:15:39
user_129,P046,add_to_cart,2023-01-18 20:21:41
user_129,P008,view,2023-01-18 20:29:21
user_129,P064,view,2023-01-18 20:32:44
user_129,P063,view,2023-01-18 20:36:08
user_129,P020,view,2023-01-18 20:40:20
user_129,P031,view,2023-01-18 20:45:26
user_129,P094,click,2023-01-18 20:50:01
user_129,P080,click,2023-01-18 20:58:27
user_130,P041,click,2023-01-22 14:22:00
user_130,P048,view,2023-01-22 14:28:56
user_130,P097,view,2023-01-22 14:29:14
user_130,P091,view,2023-01-22 14:33:27
user_130,P051,view,2023-01-22 14:42:32
user_130,P072,click,2023-01-22 14:46:16
user_130,P042,view,2023-01-22 14:52:49
user_130,P058,view,2023-01-22 14:57:36
user_130,P073,click,2023-01-22 15:06:37
user_130,P087,view,2023-01-22 15:08:50
user_130,P067,view,2023-01-22 15:10:59
user_130,P070,click,2023-01-22 15:16:17
user_131,P022,click,2023-01-23 09:11:00
user_131,P024,view,2023-01-23 09:12:47
user_131,P065,view,2023-01-23 09:22:28
user_131,P094,view,2023-01-23 09:24:29
user_131,P055,view,2023-01-23 09:25:19
user_131,P045,add_to_cart,2023-01-23 09:33:35
user_131,P024,view,2023-01-23 09:41:08
user_131,P024,view,2023-01-23 09:50:19
user_131,P059,view,2023-01-23 09:50:39
user_131,P016,view,2023-01-23 09:54:10
user_131,P068,view,2023-01-23 09:56:09
user_131,P013,add_to_cart,2023-01-23 10:04:16
user_131,P041,view,2023-01-23 10:12:22
user_131,P071,view,2023-01-23 10:16:01
user_131,P076,view,2023-01-23 10:20:24
user_131,P033,view,2023-01-23 10:29:26
user_131,P002,add_to_cart,2023-01-23 10:39:21
user_131,P032,add_to_cart,2023-01-23 10:47:00
user_131,P036,view,2023-01-23 10:55:22
user_131,P001,view,2023-01-23 11:00:59
user_131,P030,view,2023-01-23 11:10:10
user_131,P089,view,2023-01-23 11:17:33
user_131,P065,view,2023-01-23 11:27:32
user_131,P022,view,2023-01-23 11:32:43
user_131,P053,view,2023-01-23 11:34:36
user_132,P050,view,2023-01-21 04:17:00
user_132,P066,view,2023-01-21 04:25:58
user_132,P044,view,2023-01-21 04:32:26
user_132,P029,view,2023-01-21 04:33:09
user_132,P060,view,2023-01-21 04:38:49
user_132,P095,add_to_cart,2023-01-21 04:40:06
user_132,P002,view,2023-01-21 04:41:51
user_132,P014,add_to_cart,2023-01-21 04:45:53
user_132,P058,view,2023-01-21 04:47:36
user_132,P051,click,2023-01-21 04:55:55
user_132,P083,click,2023-01-21 05:00:56
user_133,P007,view,2023-01-04 19:28:00
user_133,P099,view,2023-01-04 19:28:16
user_133,P032,add_to_cart,2023-01-04 19:36:46
user_133,P045,view,2023-01-04 19:37:59
user_133,P033,view,2023-01-04 19:45:16
user_133,P062,add_to_cart,2023-01-04 19:45:29
user_133,P078,view,2023-01-04 19:47:27
user_133,P042,view,2023-01-04 19:54:01
user_133,P082,view,2023-01-04 19:58:25
user_133,P080,add_to_cart,2023-01-04 20:01:21
user_133,P064,view,2023-01-04 20:02:27
user_133,P020,click,2023-01-04 20:06:46
user_133,P077,view,2023-01-04 20:12:03
user_133,P097,add_to_cart,2023-01-04 20:19:49
user_133,P044,click,2023-01-04 20:28:33
user_133,P069,add_to_cart,2023-01-04 20:34:51
user_133,P032,click,2023-01-04 20:38:49
user_133,P030,view,2023-01-04 20:48:32
user_133,P003,view,2023-01-04 20:49:05
user_133,P030,view,2023-01-04 20:53:22
user_133,P062,view,2023-01-04 20:59:52
user_133,P025,click,2023-01-04 21:09:36
user_133,P035,click,2023-01-04 21:14:40
user_134,P044,view,2023-01-30 05:40:00
user_134,P002,view,2023-01-30 05:40:51
user_134,P058,view,2023-01-30 05:50:36
user_134,P056,view,2023-01-30 05:56:10
user_134,P030,view,2023-01-30 05:58:56
user_134,P055,view,2023-01-30 06:06:34
user_134,P026,view,2023-01-30 06:15:13
user_134,P053,view,2023-01-30 06:22:05
user_134,P058,click,2023-01-30 06:25:17
user_135,P090,view,2023-01-11 14:33:00
user_135,P052,view,2023-01-11 14:34:44
user_135,P053,view,2023-01-11 14:39:26
user_135,P030,view,2023-01-11 14:47:41
user_135,P020,click,2023-01-11 14:53:14
user_135,P005,view,2023-01-11 14:57:53
user_135,P083,view,2023-01-11 15:03:25
user_135,P096,view,2023-01-11 15:12:41
user_135,P050,view,2023-01-11 15:14:08
user_136,P083,view,2023-01-02 02:36:00
user_136,P023,view,2023-01-02 02:44:52
user_136,P072,view,2023-01-02 02:53:40
user_136,P005,view,2023-01-02 02:58:26
user_136,P028,view,2023-01-02 03:02:59
user_136,P030,add_to_cart,2023-01-02 03:03:21
user_136,P033,view,2023-01-02 03:12:36
user_136,P002,add_to_cart,2023-01-02 03:19:42
user_136,P050,view,2023-01-02 03:29:04
user_136,P018,view,2023-01-02 03:32:44
user_136,P092,view,2023-01-02 03:34:00
user_136,P029,view,2023-01-02 03:41:30
user_136,P006,view,2023-01-02 03:44:04
user_136,P014,view,2023-01-02 03:45:47
user_136,P050,add_to_cart,2023-01-02 03:53:26
user_136,P010,click,2023-01-02 03:57:23
user_137,P025,add_to_cart,2023-01-16 03:01:00
user_137,P058,view,2023-01-16 03:01:55
user_137,P059,view,2023-01-16 03:04:10
user_137,P064,view,2023-01-16 03:11:26
user_137,P082,add_to_cart,2023-01-16 03:16:53
user_137,P076,view,2023-01-16 03:23:09
user_137,P094,view,2023-01-16 03:25:14
user_137,P091,view,2023-01-16 03:27:27
user_137,P082,view,2023-01-16 03:28:00
user_137,P002,view,2023-01-16 03:33:01
user_137,P099,view,2023-01-16 03:33:29
user_137,P058,view,2023-01-16 03:35:52
user_137,P015,view,2023-01-16 03:44:12
user_137,P043,view,2023-01-16 03:53:30
user_137,P032,view,2023-01-16 03:56:46
user_137,P066,view,2023-01-16 04:00:25
user_138,P048,view,2023-01-26 21:24:00
user_138,P090,click,2023-01-26 21:29:27
user_138,P065,view,2023-01-26 21:32:00
user_138,P070,view,2023-01-26 21:38:06
user_138,P100,view,2023-01-26 21:47:26
user_138,P040,view,2023-01-26 21:47:47
user_138,P076,view,2023-01-26 21:49:07
user_138,P086,add_to_cart,2023-01-26 21:54:13
user_138,P009,add_to_cart,2023-01-26 21:55:26
user_138,P099,view,2023-01-26 21:56:39
user_139,P060,view,2023-01-06 02:27:00
user_139,P002,click,2023-01-06 02:32:47
user_139,P099,view,2023-01-06 02:41:50
user_139,P021,view,2023-01-06 02:43:35
user_139,P093,click,2023-01-06 02:49:20
user_139,P038,view,2023-01-06 02:54:41
user_139,P002,click,2023-01-06 03:03:42
user_139,P070,view,2023-01-06 03:04:12
user_139,P097,view,2023-01-06 03:09:39
user_139,P019,view,2023-01-06 03:09:56
user_139,P035,view,2023-01-06 03:16:11
user_139,P098,view,2023-01-06 03:20:36
user_139,P057,click,2023-01-06 03:24:05
user_139,P053,add_to_cart,2023-01-06 03:30:36
user_139,P088,click,2023-01-06 03:31:49
user_139,P072,view,2023-01-06 03:34:34
user_139,P016,view,2023-01-06 03:38:10
user_139,P077,click,2023-01-06 03:43:46
user_139,P089,view,2023-01-06 03:53:01
user_139,P009,view,2023-01-06 03:55:57
user_139,P050,view,2023-01-06 04:03:52
user_140,P063,view,2023-01-15 11:48:00
user_140,P041,click,2023-01-15 11:51:32
user_140,P018,click,2023-01-15 11:56:41
user_140,P069,view,2023-01-15 11:58:15
user_140,P099,view,2023-01-15 12:07:07
user_140,P023,click,2023-01-15 12:16:12
user_140,P049,view,2023-01-15 12:17:35
user_140,P023,view,2023-01-15 12:24:20
user_140,P014,view,2023-01-15 12:27:30
user_140,P019,click,2023-01-15 12:30:12
user_140,P077,click,2023-01-15 12:37:36
user_140,P033,click,2023-01-15 12:45:06
user_140,P073,view,2023-01-15 12:54:00
user_140,P019,view,2023-01-15 12:54:21
user_140,P084,view,2023-01-15 13:03:31
user_140,P088,add_to_cart,2023-01-15 13:06:57
user_140,P090,view,2023-01-15 13:13:41
user_140,P080,view,2023-01-15 13:17:27
user_140,P040,view,2023-01-15 13:17:47
user_140,P050,view,2023-01-15 13:18:12
user_140,P041,view,2023-01-15 13:23:04
user_140,P020,click,2023-01-15 13:27:51
user_140,P061,view,2023-01-15 13:35:12
user_140,P097,click,2023-01-15 13:36:59
user_140,P070,add_to_cart,2023-01-15 13:38:44
user_141,P054,view,2023-01-26 21:57:00
user_141,P088,view,2023-01-26 22:06:07
user_141,P014,view,2023-01-26 22:10:44
user_141,P024,add_to_cart,2023-01-26 22:18:10
user_141,P091,view,2023-01-26 22:26:36
user_141,P082,view,2023-01-26 22:31:28
user_141,P026,view,2023-01-26 22:32:09
user_141,P064,view,2023-01-26 22:36:00
user_141,P086,view,2023-01-26 22:39:06
user_141,P092,view,2023-01-26 22:40:03
user_141,P100,click,2023-01-26 22:47:20
user_141,P012,view,2023-01-26 22:54:07
user_141,P029,view,2023-01-26 23:01:54
user_141,P002,view,2023-01-26 23:08:02
user_141,P004,view,2023-01-26 23:12:10
user_141,P023,click,2023-01-26 23:15:00
user_141,P066,view,2023-01-26 23:23:28
user_141,P011,click,2023-01-26 23:30:25
user_141,P050,view,2023-01-26 23:37:48
user_141,P011,view,2023-01-26 23:45:55
user_142,P056,view,2023-01-21 14:13:00
user_142,P025,click,2023-01-21 14:17:59
user_142,P015,view,2023-01-21 14:20:54
user_142,P021,view,2023-01-21 14:22:24
user_142,P050,click,2023-01-21 14:30:28
user_142,P004,view,2023-01-21 14:31:41
user_142,P035,view,2023-01-21 14:40:26
user_142,P081,click,2023-01-21 14:44:33
user_142,P006,view,2023-01-21 14:48:23
user_142,P012,view,2023-01-21 14:49:34
user_143,P029,view,2023-01-02 22:22:00
user_143,P028,view,2023-01-02 22:25:46
user_143,P081,view,2023-01-02 22:28:28
user_143,P088,view,2023-01-02 22:33:58
user_143,P024,view,2023-01-02 22:37:51
user_143,P079,view,2023-01-02 22:38:42
user_143,P065,add_to_cart,2023-01-02 22:39:10
user_143,P028,view,2023-01-02 22:44:27
user_143,P035,click,2023-01-02 22:52:21
user_144,P024,view,2023-01-15 01:27:00
user_144,P053,view,2023-01-15 01:29:02
user_144,P100,click,2023-01-15 01:37:01
user_144,P098,view,2023-01-15 01:42:10
user_144,P063,view,2023-01-15 01:43:57
user_144,P037,click,2023-01-15 01:51:22
user_144,P039,view,2023-01-15 01:52:58
user_144,P078,view,2023-01-15 02:00:58
user_144,P004,view,2023-01-15 02:09:08
user_144,P025,view,2023-01-15 02:15:16
user_144,P067,view,2023-01-15 02:18:37
user_144,P020,view,2023-01-15 02:24:48
user_144,P011,view,2023-01-15 02:31:12
user_144,P007,view,2023-01-15 02:39:07
user_144,P034,view,2023-01-15 02:46:46
user_144,P009,click,2023-01-15 02:47:48
user_144,P041,view,2023-01-15 02:51:22
user_144,P025,click,2023-01-15 02:55:20
user_144,P039,view,2023-01-15 03:02:07
user_144,P027,view,2023-01-15 03:07:47
user_144,P068,view,2023-01-15 03:11:02
user_144,P085,view,2023-01-15 03:15:50
user_144,P083,click,2023-01-15 03:22:28
user_144,P082,click,2023-01-15 03:24:17
user_144,P094,view,2023-01-15 03:28:02
user_145,P098,add_to_cart,2023-01-29 08:09:00
user_145,P097,click,2023-01-29 08:16:28
user_145,P019,view,2023-01-29 08:20:28
user_145,P033,view,2023-01-29 08:24:49
user_145,P042,view,2023-01-29 08:34:22
user_145,P087,view,2023-01-29 08:40:42
user_145,P079,view,2023-01-29 08:44:05
user_145,P067,view,2023-01-29 08:48:50
user_145,P098,view,2023-01-29 08:51:26
user_146,P046,view,2023-01-11 10:48:00
user_146,P091,view,2023-01-11 10:55:05
user_146,P096,view,2023-01-11 11:04:15
user_146,P033,view,2023-01-11 11:08:52
user_146,P080,view,2023-01-11 11:14:04
user_146,P093,view,2023-01-11 11:21:32
user_146,P010,view,2023-01-11 11:24:53
user_146,P013,view,2023-01-11 11:26:52
user_146,P046,view,2023-01-11 11:30:55
user_146,P067,view,2023-01-11 11:37:08
user_146,P089,click,2023-01-11 11:40:09
user_146,P039,view,2023-01-11 11:42:57
user_146,P001,view,2023-01-11 11:49:01
user_146,P030,view,2023-01-11 11:53:18
user_147,P052,view,2023-01-12 06:03:00
user_147,P093,add_to_cart,2023-01-12 06:03:26
user_147,P093,add_to_cart,2023-01-12 06:13:00
user_147,P012,view,2023-01-12 06:14:47
user_147,P062,add_to_cart,2023-01-12 06:24:18
user_147,P073,view,2023-01-12 06:28:14
user_147,P055,view,2023-01-12 06:33:51
user_147,P024,add_to_cart,2023-01-12 06:39:40
user_147,P013,view,2023-01-12 06:41:54
user_147,P060,view,2023-01-12 06:46:42
user_147,P079,view,2023-01-12 06:50:29
user_147,P073,view,2023-01-12 06:52:53
user_147,P091,view,2023-01-12 06:57:27
user_148,P054,view,2023-01-05 23:57:00
user_148,P089,view,2023-01-06 00:02:03
user_148,P071,view,2023-01-06 00:02:54
user_148,P062,click,2023-01-06 00:12:37
user_148,P086,view,2023-01-06 00:21:50
user_148,P091,view,2023-01-06 00:22:46
user_148,P042,view,2023-01-06 00:28:27
user_148,P027,view,2023-01-06 00:32:29
user_148,P064,click,2023-01-06 00:39:20
user_148,P020,add_to_cart,2023-01-06 00:47:21
user_148,P019,view,2023-01-06 00:50:53
user_148,P038,view,2023-01-06 00:53:43
user_148,P076,view,2023-01-06 01:01:11
user_148,P073,view,2023-01-06 01:02:34
user_148,P096,add_to_cart,2023-01-06 01:09:14
user_148,P079,view,2023-01-06 01:16:00
user_148,P043,view,2023-01-06 01:20:00
user_148,P054,view,2023-01-06 01:23:50
user_148,P016,click,2023-01-06 01:27:24
user_148,P090,view,2023-01-06 01:29:04
user_149,P076,view,2023-01-11 07:56:00
user_149,P020,view,2023-01-11 08:05:46
user_149,P059,click,2023-01-11 08:11:04
user_149,P046,click,2023-01-11 08:18:26
user_149,P020,view,2023-01-11 08:27:10
user_149,P037,view,2023-01-11 08:27:53
user_149,P033,view,2023-01-11 08:33:28
user_149,P044,click,2023-01-11 08:34:26
user_149,P062,view,2023-01-11 08:36:23
user_149,P089,click,2023-01-11 08:38:25
user_149,P034,add_to_cart,2023-01-11 08:42:01
user_149,P030,add_to_cart,2023-01-11 08:44:13
user_149,P099,click,2023-01-11 08:50:51
user_149,P091,view,2023-01-11 08:51:40
user_149,P049,click,2023-01-11 08:56:59
user_149,P070,add_to_cart,2023-01-11 09:01:30
user_149,P100,view,2023-01-11 09:06:24
user_149,P085,click,2023-01-11 09:09:52
user_150,P047,view,2023-01-22 02:18:00
user_150,P018,view,2023-01-22 02:21:24
user_150,P049,view,2023-01-22 02:26:23
user_150,P071,view,2023-01-22 02:28:45
user_150,P049,add_to_cart,2023-01-22 02:30:58
user_150,P024,view,2023-01-22 02:35:55
user_150,P081,add_to_cart,2023-01-22 02:39:53
user_150,P097,add_to_cart,2023-01-22 02:45:24
user_150,P073,view,2023-01-22 02:45:39
user_150,P068,click,2023-01-22 02:53:10
user_150,P013,click,2023-01-22 03:00:35
user_150,P039,view,2023-01-22 03:04:28
user_150,P012,view,2023-01-22 03:10:25
user_150,P062,click,2023-01-22 03:12:37
user_150,P015,view,2023-01-22 03:18:40
user_150,P068,view,2023-01-22 03:27:50
user_150,P039,view,2023-01-22 03:28:10
user_150,P021,view,2023-01-22 03:38:07
user_150,P071,view,2023-01-22 03:47:02
user_150,P066,view,2023-01-22 03:48:23
user_150,P026,view,2023-01-22 03:58:00
user_150,P029,view,2023-01-22 04:03:30
user_150,P058,add_to_cart,2023-01-22 04:08:58
user_150,P061,view,2023-01-22 04:11:47
user_150,P073,view,2023-01-22 04:19:26
user_151,P010,view,2023-01-19 13:17:00
user_151,P065,view,2023-01-19 13:25:05
user_151,P065,view,2023-01-19 13:30:49
user_151,P078,view,2023-01-19 13:38:39
user_151,P055,view,2023-01-19 13:45:24
user_151,P025,view,2023-01-19 13:53:57
user_151,P021,view,2023-01-19 13:54:07
user_151,P089,click,2023-01-19 14:02:16
user_152,P081,view,2023-01-15 07:35:00
user_152,P016,view,2023-01-15 07:37:28
user_152,P092,add_to_cart,2023-01-15 07:44:25
user_152,P089,view,2023-01-15 07:50:56
user_152,P079,click,2023-01-15 07:52:06
user_152,P082,view,2023-01-15 07:55:32
user_152,P091,click,2023-01-15 07:57:29
user_152,P027,view,2023-01-15 08:07:22
user_153,P094,view,2023-01-16 02:48:00
user_153,P012,view,2023-01-16 02:55:46
user_153,P043,view,2023-01-16 03:03:47
user_153,P085,view,2023-01-16 03:06:48
user_153,P075,view,2023-01-16 03:14:20
user_153,P074,view,2023-01-16 03:17:46
user_153,P100,add_to_cart,2023-01-16 03:25:24
user_153,P023,view,2023-01-16 03:34:43
user_153,P037,view,2023-01-16 03:38:56
user_153,P050,click,2023-01-16 03:45:30
user_154,P088,view,2023-01-26 15:50:00
user_154,P070,view,2023-01-26 15:54:17
user_154,P065,click,2023-01-26 15:56:07
user_154,P058,click,2023-01-26 16:05:19
user_154,P042,click,2023-01-26 16:09:51
user_154,P011,click,2023-01-26 16:17:30
user_154,P018,add_to_cart,2023-01-26 16:19:55
user_154,P024,view,2023-01-26 16:23:03
user_154,P055,view,2023-01-26 16:27:54
user_154,P015,click,2023-01-26 16:34:24
user_154,P070,click,2023-01-26 16:41:23
user_154,P015,view,2023-01-26 16:44:50
user_154,P038,view,2023-01-26 16:47:12
user_154,P071,view,2023-01-26 16:56:38
user_154,P088,view,2023-01-26 17:06:36
user_154,P098,view,2023-01-26 17:08:04
user_154,P011,view,2023-01-26 17:10:21
user_154,P001,click,2023-01-26 17:16:41
user_154,P020,click,2023-01-26 17:20:18
user_154,P088,view,2023-01-26 17:22:51
user_154,P022,view,2023-01-26 17:29:31
user_154,P097,view,2023-01-26 17:34:21
user_155,P095,view,2023-01-12 07:59:00
user_155,P024,view,2023-01-12 08:02:32
user_155,P026,view,2023-01-12 08:09:54
user_155,P065,view,2023-01-12 08:17:00
user_155,P043,view,2023-01-12 08:19:47
user_155,P039,view,2023-01-12 08:29:17
user_155,P043,view,2023-01-12 08:34:06
user_155,P059,click,2023-01-12 08:36:28
user_155,P042,click,2023-01-12 08:43:43
user_155,P032,click,2023-01-12 08:50:53
user_155,P056,view,2023-01-12 08:57:22
user_155,P002,view,2023-01-12 08:59:12
user_156,P009,view,2023-01-08 03:26:00
user_156,P049,click,2023-01-08 03:27:54
